REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110788470,1.2.3.3.4,72.2,,,,1
2018,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110788470,1.2.3.3.4,69.5,,,,1
2019,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110788470,1.2.3.3.4,66.7,,,,1
2020,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110788470,1.2.3.3.4,61,,,,1
2015,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110788474,1.2.3.4.1,58000,,,,0
2016,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110788474,1.2.3.4.1,62500,,,,0
2017,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110788474,1.2.3.4.1,81600,,,,0
2018,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110788474,1.2.3.4.1,88900,,,,0
2019,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110788474,1.2.3.4.1,89100,,,,0
2020,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110788474,1.2.3.4.1,147000,,,,0
2015,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110788477,1.2.3.4.4,5.5,,,,1
2016,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110788477,1.2.3.4.4,6,,,,1
2017,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110788477,1.2.3.4.4,7.8,,,,1
2018,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110788477,1.2.3.4.4,8.5,,,,1
2019,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110788477,1.2.3.4.4,8.4,,,,1
2020,Canada (excluding territories),,12 to 17 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110788477,1.2.3.4.4,12.9,,,,1
2015,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110788481,1.2.3.5.1,170700,,,,0
2016,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110788481,1.2.3.5.1,188400,,,,0
2017,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110788481,1.2.3.5.1,164200,,,,0
2018,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110788481,1.2.3.5.1,204100,,,,0
2019,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110788481,1.2.3.5.1,202800,,,,0
2020,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110788481,1.2.3.5.1,187300,,,,0
2015,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110788484,1.2.3.5.4,15.7,,,,1
2016,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110788484,1.2.3.5.4,17.4,,,,1
2017,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110788484,1.2.3.5.4,15.4,,,,1
2018,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110788484,1.2.3.5.4,18.7,,,,1
2019,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110788484,1.2.3.5.4,18.3,,,,1
2020,Canada (excluding territories),,12 to 17 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110788484,1.2.3.5.4,16.2,,,,1
2015,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110788544,1.2.3.14.1,55600,,,,0
2016,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110788544,1.2.3.14.1,65700,,,,0
2017,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110788544,1.2.3.14.1,69000,,,,0
2018,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110788544,1.2.3.14.1,62900,,,,0
2019,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110788544,1.2.3.14.1,76200,,,,0
2020,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110788544,1.2.3.14.1,60300,E,,,0
2015,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Percent,Percent,239,units,0,v110788547,1.2.3.14.4,5.2,,,,1
2016,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Percent,Percent,239,units,0,v110788547,1.2.3.14.4,6.1,,,,1
2017,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Percent,Percent,239,units,0,v110788547,1.2.3.14.4,6.4,,,,1
2018,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Percent,Percent,239,units,0,v110788547,1.2.3.14.4,5.8,,,,1
2019,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Percent,Percent,239,units,0,v110788547,1.2.3.14.4,6.8,,,,1
2020,Canada (excluding territories),,12 to 17 years,Females,Mood disorder,Percent,Percent,239,units,0,v110788547,1.2.3.14.4,5.2,E,,,1
2015,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788551,1.2.3.15.1,43000,E,,,0
2016,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788551,1.2.3.15.1,36100,,,,0
2017,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788551,1.2.3.15.1,46300,E,,,0
2018,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788551,1.2.3.15.1,33100,,,,0
2019,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788551,1.2.3.15.1,27900,E,,,0
2020,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788551,1.2.3.15.1,15300,E,,,0
2015,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110788554,1.2.3.15.4,4,E,,,1
2016,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110788554,1.2.3.15.4,3.3,,,,1
2017,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110788554,1.2.3.15.4,4.3,E,,,1
2018,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110788554,1.2.3.15.4,3,,,,1
2019,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110788554,1.2.3.15.4,2.5,E,,,1
2020,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110788554,1.2.3.15.4,1.3,E,,,1
2015,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110788558,1.2.3.16.1,14900,E,,,0
2016,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110788558,1.2.3.16.1,15900,E,,,0
2017,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110788558,1.2.3.16.1,13100,E,,,0
2018,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110788558,1.2.3.16.1,11700,E,,,0
2019,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110788558,1.2.3.16.1,,F,,,0
2020,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110788558,1.2.3.16.1,,F,,,0
2015,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110788561,1.2.3.16.4,1.4,E,,,1
2016,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110788561,1.2.3.16.4,1.5,E,,,1
2017,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110788561,1.2.3.16.4,1.2,E,,,1
2018,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110788561,1.2.3.16.4,1.1,E,,,1
2019,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110788561,1.2.3.16.4,,F,,,1
2020,Canada (excluding territories),,12 to 17 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110788561,1.2.3.16.4,,F,,,1
2015,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110788565,1.2.3.17.1,38700,,,,0
2016,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110788565,1.2.3.17.1,45700,,,,0
2017,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110788565,1.2.3.17.1,48700,E,,,0
2018,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110788565,1.2.3.17.1,43800,E,,,0
2019,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110788565,1.2.3.17.1,26700,E,,,0
2020,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110788565,1.2.3.17.1,23000,E,,,0
2015,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110788568,1.2.3.17.4,3.6,,,,1
2016,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110788568,1.2.3.17.4,4.2,,,,1
2017,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110788568,1.2.3.17.4,4.5,E,,,1
2018,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110788568,1.2.3.17.4,4,E,,,1
2019,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110788568,1.2.3.17.4,2.4,E,,,1
2020,Canada (excluding territories),,12 to 17 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110788568,1.2.3.17.4,2,E,,,1
2015,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788607,1.2.3.23.1,876200,,,,0
2016,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788607,1.2.3.23.1,866400,,,,0
2017,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788607,1.2.3.23.1,883100,,,,0
2018,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788607,1.2.3.23.1,896900,,,,0
2019,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788607,1.2.3.23.1,914100,,,,0
2020,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788607,1.2.3.23.1,940300,,,,0
2015,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110788610,1.2.3.23.4,85.2,,,,1
2016,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110788610,1.2.3.23.4,84.4,,,,1
2017,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110788610,1.2.3.23.4,86,,,,1
2018,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110788610,1.2.3.23.4,87.1,,,,1
2019,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110788610,1.2.3.23.4,86.6,,,,1
2020,Canada (excluding territories),,12 to 17 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110788610,1.2.3.23.4,84.7,,,,1
2015,Canada (excluding territories),,12 to 17 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788614,1.2.3.24.1,1020300,,,,0
2016,Canada (excluding territories),,12 to 17 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788614,1.2.3.24.1,1016100,,,,0
2017,Canada (excluding territories),,12 to 17 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788614,1.2.3.24.1,1014100,,,,0
2018,Canada (excluding territories),,12 to 17 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788614,1.2.3.24.1,1019700,,,,0
2019,Canada (excluding territories),,12 to 17 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788614,1.2.3.24.1,1040900,,,,0
2020,Canada (excluding territories),,12 to 17 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788614,1.2.3.24.1,1096800,,,,0
2015,Canada (excluding territories),,12 to 17 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110788617,1.2.3.24.4,97.6,,,,1
